1211260827823592,TCS 27 Aug 26 FUT ,13,225,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:TCS26AUGFUT,12,11,823592,TCS,532540,-1.0,,1210000000532540,None,0,0.0
1211260924842623,TCS 24 Sep 26 FUT ,13,225,0.05,,0915-1540|1815-1915:,2026-08-21,1790244600,BSE:TCS26SEPFUT,12,11,842623,TCS,532540,-1.0,,1210000000532540,None,0,0.0
1211261029862626,TCS 29 Oct 26 FUT ,13,225,0.05,,0915-1540|1815-1915:,2026-08-21,1793268600,BSE:TCS26OCTFUT,12,11,862626,TCS,532540,-1.0,,1210000000532540,None,0,0.0
1211260827826867,TITAN 27 Aug 26 FUT ,13,175,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:TITAN26AUGFUT,12,11,826867,TITAN,500114,-1.0,,1210000000500114,None,0,0.0
1211260924845775,TITAN 24 Sep 26 FUT ,13,175,0.05,,0915-1540|1815-1915:,2026-08-21,1790244600,BSE:TITAN26SEPFUT,12,11,845775,TITAN,500114,-1.0,,1210000000500114,None,0,0.0
1211261029865886,TITAN 29 Oct 26 FUT ,13,175,0.05,,0915-1540|1815-1915:,2026-08-21,1793268600,BSE:TITAN26OCTFUT,12,11,865886,TITAN,500114,-1.0,,1210000000500114,None,0,0.0
1211260827823275,BANKEX 27 Aug 26 64100 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG64100CE,12,11,823275,BANKEX,12,64100.0,CE,121000000012,None,0,0.0
1211260827823280,BANKEX 27 Aug 26 66400 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG66400CE,12,11,823280,BANKEX,12,66400.0,CE,121000000012,None,0,0.0
1211260827823284,BANKEX 27 Aug 26 68700 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG68700CE,12,11,823284,BANKEX,12,68700.0,CE,121000000012,None,0,0.0
1211260827823324,BANKEX 27 Aug 26 60400 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG60400CE,12,11,823324,BANKEX,12,60400.0,CE,121000000012,None,0,0.0
1211260827823330,BANKEX 27 Aug 26 62700 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG62700CE,12,11,823330,BANKEX,12,62700.0,CE,121000000012,None,0,0.0
1211260827823397,BANKEX 27 Aug 26 58100 PE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG58100PE,12,11,823397,BANKEX,12,58100.0,PE,121000000012,None,0,0.0
1211260827823453,BANKEX 27 Aug 26 56700 PE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG56700PE,12,11,823453,BANKEX,12,56700.0,PE,121000000012,None,0,0.0
1211260827823474,BANKEX 27 Aug 26 68100 PE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG68100PE,12,11,823474,BANKEX,12,68100.0,PE,121000000012,None,0,0.0
1211260827823506,BANKEX 27 Aug 26 59700 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG59700CE,12,11,823506,BANKEX,12,59700.0,CE,121000000012,None,0,0.0
1211260827823520,BANKEX 27 Aug 26 62100 PE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG62100PE,12,11,823520,BANKEX,12,62100.0,PE,121000000012,None,0,0.0
1211260827823524,BANKEX 27 Aug 26 64400 PE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG64400PE,12,11,823524,BANKEX,12,64400.0,PE,121000000012,None,0,0.0
1211260827823525,BANKEX 27 Aug 26 66700 PE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG66700PE,12,11,823525,BANKEX,12,66700.0,PE,121000000012,None,0,0.0
1211260827823569,BANKEX 27 Aug 26 60700 PE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG60700PE,12,11,823569,BANKEX,12,60700.0,PE,121000000012,None,0,0.0
1211260827823674,BANKEX 27 Aug 26 58000 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG58000CE,12,11,823674,BANKEX,12,58000.0,CE,121000000012,None,0,0.0
1211260827823722,BANKEX 27 Aug 26 56600 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG56600CE,12,11,823722,BANKEX,12,56600.0,CE,121000000012,None,0,0.0
1211260827823748,BANKEX 27 Aug 26 68000 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG68000CE,12,11,823748,BANKEX,12,68000.0,CE,121000000012,None,0,0.0
1211260827823791,BANKEX 27 Aug 26 62000 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG62000CE,12,11,823791,BANKEX,12,62000.0,CE,121000000012,None,0,0.0
1211260827823795,BANKEX 27 Aug 26 64300 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG64300CE,12,11,823795,BANKEX,12,64300.0,CE,121000000012,None,0,0.0
1211260827823798,BANKEX 27 Aug 26 66600 CE,14,30,0.05,,0915-1540|1815-1915:,2026-08-21,1787825400,BSE:BANKEX26AUG66600CE,12,11,823798,BANKEX,12,66600.0,CE,121000000012,None,0,0.0
