101126092984762,ASHOKLEY 29 Sep 26 140 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP140CE,10,11,84762,ASHOKLEY,212,140.0,CE,1010000000212,None,0,0.0
101126092984763,ASHOKLEY 29 Sep 26 140 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP140PE,10,11,84763,ASHOKLEY,212,140.0,PE,1010000000212,None,0,0.0
101126092984764,ASHOKLEY 29 Sep 26 145 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP145CE,10,11,84764,ASHOKLEY,212,145.0,CE,1010000000212,None,0,0.0
101126092984766,ASHOKLEY 29 Sep 26 145 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP145PE,10,11,84766,ASHOKLEY,212,145.0,PE,1010000000212,None,0,0.0
101126092984767,ASHOKLEY 29 Sep 26 150 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP150CE,10,11,84767,ASHOKLEY,212,150.0,CE,1010000000212,None,0,0.0
101126092984825,ASHOKLEY 29 Sep 26 150 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP150PE,10,11,84825,ASHOKLEY,212,150.0,PE,1010000000212,None,0,0.0
101126092984826,ASHOKLEY 29 Sep 26 155 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP155CE,10,11,84826,ASHOKLEY,212,155.0,CE,1010000000212,None,0,0.0
101126092984926,ASHOKLEY 29 Sep 26 155 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP155PE,10,11,84926,ASHOKLEY,212,155.0,PE,1010000000212,None,0,0.0
101126092984927,ASHOKLEY 29 Sep 26 160 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP160CE,10,11,84927,ASHOKLEY,212,160.0,CE,1010000000212,None,0,0.0
101126092984928,ASHOKLEY 29 Sep 26 160 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP160PE,10,11,84928,ASHOKLEY,212,160.0,PE,1010000000212,None,0,0.0
101126092984929,ASHOKLEY 29 Sep 26 165 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP165CE,10,11,84929,ASHOKLEY,212,165.0,CE,1010000000212,None,0,0.0
101126092984930,ASHOKLEY 29 Sep 26 165 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP165PE,10,11,84930,ASHOKLEY,212,165.0,PE,1010000000212,None,0,0.0
101126092984931,ASHOKLEY 29 Sep 26 170 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP170CE,10,11,84931,ASHOKLEY,212,170.0,CE,1010000000212,None,0,0.0
101126092984932,ASHOKLEY 29 Sep 26 170 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP170PE,10,11,84932,ASHOKLEY,212,170.0,PE,1010000000212,None,0,0.0
101126092984933,ASHOKLEY 29 Sep 26 175 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP175CE,10,11,84933,ASHOKLEY,212,175.0,CE,1010000000212,None,0,0.0
101126092984936,ASHOKLEY 29 Sep 26 175 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP175PE,10,11,84936,ASHOKLEY,212,175.0,PE,1010000000212,None,0,0.0
101126092984937,ASHOKLEY 29 Sep 26 180 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP180CE,10,11,84937,ASHOKLEY,212,180.0,CE,1010000000212,None,0,0.0
101126092984938,ASHOKLEY 29 Sep 26 180 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP180PE,10,11,84938,ASHOKLEY,212,180.0,PE,1010000000212,None,0,0.0
101126092984939,ASHOKLEY 29 Sep 26 185 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP185CE,10,11,84939,ASHOKLEY,212,185.0,CE,1010000000212,None,0,0.0
101126092985011,ASHOKLEY 29 Sep 26 185 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP185PE,10,11,85011,ASHOKLEY,212,185.0,PE,1010000000212,None,0,0.0
101126092985012,ASHOKLEY 29 Sep 26 190 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP190CE,10,11,85012,ASHOKLEY,212,190.0,CE,1010000000212,None,0,0.0
101126092985064,ASHOKLEY 29 Sep 26 190 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP190PE,10,11,85064,ASHOKLEY,212,190.0,PE,1010000000212,None,0,0.0
101126092985065,ASHOKLEY 29 Sep 26 195 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP195CE,10,11,85065,ASHOKLEY,212,195.0,CE,1010000000212,None,0,0.0
101126092985066,ASHOKLEY 29 Sep 26 195 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP195PE,10,11,85066,ASHOKLEY,212,195.0,PE,1010000000212,None,0,0.0
101126092985067,ASHOKLEY 29 Sep 26 200 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP200CE,10,11,85067,ASHOKLEY,212,200.0,CE,1010000000212,None,0,0.0
101126092985068,ASHOKLEY 29 Sep 26 200 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP200PE,10,11,85068,ASHOKLEY,212,200.0,PE,1010000000212,None,0,0.0
101126092985069,ASHOKLEY 29 Sep 26 205 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP205CE,10,11,85069,ASHOKLEY,212,205.0,CE,1010000000212,None,0,0.0
101126092985156,ASHOKLEY 29 Sep 26 205 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP205PE,10,11,85156,ASHOKLEY,212,205.0,PE,1010000000212,None,0,0.0
101126092985171,ASHOKLEY 29 Sep 26 210 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP210CE,10,11,85171,ASHOKLEY,212,210.0,CE,1010000000212,None,0,0.0
101126092985178,ASHOKLEY 29 Sep 26 210 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP210PE,10,11,85178,ASHOKLEY,212,210.0,PE,1010000000212,None,0,0.0
101126092985179,ASHOKLEY 29 Sep 26 220 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP220CE,10,11,85179,ASHOKLEY,212,220.0,CE,1010000000212,None,0,0.0
101126092985190,ASHOKLEY 29 Sep 26 220 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1790676600,NSE:ASHOKLEY26SEP220PE,10,11,85190,ASHOKLEY,212,220.0,PE,1010000000212,None,0,0.0
101126102738728,ASHOKLEY 27 Oct 26 230 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT230CE,10,11,38728,ASHOKLEY,212,230.0,CE,1010000000212,None,0,0.0
101126102738729,ASHOKLEY 27 Oct 26 230 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT230PE,10,11,38729,ASHOKLEY,212,230.0,PE,1010000000212,None,0,0.0
101126102740484,ASHOKLEY 27 Oct 26 215 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT215CE,10,11,40484,ASHOKLEY,212,215.0,CE,1010000000212,None,0,0.0
101126102740487,ASHOKLEY 27 Oct 26 215 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT215PE,10,11,40487,ASHOKLEY,212,215.0,PE,1010000000212,None,0,0.0
101126102743599,ASHOKLEY 27 Oct 26 240 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT240CE,10,11,43599,ASHOKLEY,212,240.0,CE,1010000000212,None,0,0.0
101126102743600,ASHOKLEY 27 Oct 26 240 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT240PE,10,11,43600,ASHOKLEY,212,240.0,PE,1010000000212,None,0,0.0
101126102744165,ASHOKLEY 27 Oct 26 225 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT225CE,10,11,44165,ASHOKLEY,212,225.0,CE,1010000000212,None,0,0.0
101126102744166,ASHOKLEY 27 Oct 26 225 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT225PE,10,11,44166,ASHOKLEY,212,225.0,PE,1010000000212,None,0,0.0
101126102754953,ASHOKLEY 27 Oct 26 100 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT100CE,10,11,54953,ASHOKLEY,212,100.0,CE,1010000000212,None,0,0.0
101126102754954,ASHOKLEY 27 Oct 26 100 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT100PE,10,11,54954,ASHOKLEY,212,100.0,PE,1010000000212,None,0,0.0
101126102754955,ASHOKLEY 27 Oct 26 110 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT110CE,10,11,54955,ASHOKLEY,212,110.0,CE,1010000000212,None,0,0.0
101126102754956,ASHOKLEY 27 Oct 26 110 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT110PE,10,11,54956,ASHOKLEY,212,110.0,PE,1010000000212,None,0,0.0
101126102754957,ASHOKLEY 27 Oct 26 115 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT115CE,10,11,54957,ASHOKLEY,212,115.0,CE,1010000000212,None,0,0.0
101126102754960,ASHOKLEY 27 Oct 26 115 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT115PE,10,11,54960,ASHOKLEY,212,115.0,PE,1010000000212,None,0,0.0
101126102754961,ASHOKLEY 27 Oct 26 120 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT120CE,10,11,54961,ASHOKLEY,212,120.0,CE,1010000000212,None,0,0.0
101126102754962,ASHOKLEY 27 Oct 26 120 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT120PE,10,11,54962,ASHOKLEY,212,120.0,PE,1010000000212,None,0,0.0
101126102754963,ASHOKLEY 27 Oct 26 125 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT125CE,10,11,54963,ASHOKLEY,212,125.0,CE,1010000000212,None,0,0.0
101126102754964,ASHOKLEY 27 Oct 26 125 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT125PE,10,11,54964,ASHOKLEY,212,125.0,PE,1010000000212,None,0,0.0
101126102754965,ASHOKLEY 27 Oct 26 130 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT130CE,10,11,54965,ASHOKLEY,212,130.0,CE,1010000000212,None,0,0.0
101126102754966,ASHOKLEY 27 Oct 26 130 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT130PE,10,11,54966,ASHOKLEY,212,130.0,PE,1010000000212,None,0,0.0
101126102754967,ASHOKLEY 27 Oct 26 135 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT135CE,10,11,54967,ASHOKLEY,212,135.0,CE,1010000000212,None,0,0.0
101126102754968,ASHOKLEY 27 Oct 26 135 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT135PE,10,11,54968,ASHOKLEY,212,135.0,PE,1010000000212,None,0,0.0
101126102754969,ASHOKLEY 27 Oct 26 140 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT140CE,10,11,54969,ASHOKLEY,212,140.0,CE,1010000000212,None,0,0.0
101126102754970,ASHOKLEY 27 Oct 26 140 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT140PE,10,11,54970,ASHOKLEY,212,140.0,PE,1010000000212,None,0,0.0
101126102754973,ASHOKLEY 27 Oct 26 145 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT145CE,10,11,54973,ASHOKLEY,212,145.0,CE,1010000000212,None,0,0.0
101126102754974,ASHOKLEY 27 Oct 26 145 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT145PE,10,11,54974,ASHOKLEY,212,145.0,PE,1010000000212,None,0,0.0
101126102754975,ASHOKLEY 27 Oct 26 150 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT150CE,10,11,54975,ASHOKLEY,212,150.0,CE,1010000000212,None,0,0.0
101126102754976,ASHOKLEY 27 Oct 26 150 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT150PE,10,11,54976,ASHOKLEY,212,150.0,PE,1010000000212,None,0,0.0
101126102754977,ASHOKLEY 27 Oct 26 155 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT155CE,10,11,54977,ASHOKLEY,212,155.0,CE,1010000000212,None,0,0.0
101126102754978,ASHOKLEY 27 Oct 26 155 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT155PE,10,11,54978,ASHOKLEY,212,155.0,PE,1010000000212,None,0,0.0
101126102754979,ASHOKLEY 27 Oct 26 160 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT160CE,10,11,54979,ASHOKLEY,212,160.0,CE,1010000000212,None,0,0.0
101126102754980,ASHOKLEY 27 Oct 26 160 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT160PE,10,11,54980,ASHOKLEY,212,160.0,PE,1010000000212,None,0,0.0
101126102754985,ASHOKLEY 27 Oct 26 165 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT165CE,10,11,54985,ASHOKLEY,212,165.0,CE,1010000000212,None,0,0.0
101126102754986,ASHOKLEY 27 Oct 26 165 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT165PE,10,11,54986,ASHOKLEY,212,165.0,PE,1010000000212,None,0,0.0
101126102754987,ASHOKLEY 27 Oct 26 170 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT170CE,10,11,54987,ASHOKLEY,212,170.0,CE,1010000000212,None,0,0.0
101126102754994,ASHOKLEY 27 Oct 26 170 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT170PE,10,11,54994,ASHOKLEY,212,170.0,PE,1010000000212,None,0,0.0
101126102754995,ASHOKLEY 27 Oct 26 175 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT175CE,10,11,54995,ASHOKLEY,212,175.0,CE,1010000000212,None,0,0.0
101126102754996,ASHOKLEY 27 Oct 26 175 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT175PE,10,11,54996,ASHOKLEY,212,175.0,PE,1010000000212,None,0,0.0
101126102754997,ASHOKLEY 27 Oct 26 180 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT180CE,10,11,54997,ASHOKLEY,212,180.0,CE,1010000000212,None,0,0.0
101126102754998,ASHOKLEY 27 Oct 26 180 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT180PE,10,11,54998,ASHOKLEY,212,180.0,PE,1010000000212,None,0,0.0
101126102754999,ASHOKLEY 27 Oct 26 185 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT185CE,10,11,54999,ASHOKLEY,212,185.0,CE,1010000000212,None,0,0.0
101126102755000,ASHOKLEY 27 Oct 26 185 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT185PE,10,11,55000,ASHOKLEY,212,185.0,PE,1010000000212,None,0,0.0
101126102755001,ASHOKLEY 27 Oct 26 190 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT190CE,10,11,55001,ASHOKLEY,212,190.0,CE,1010000000212,None,0,0.0
101126102755004,ASHOKLEY 27 Oct 26 190 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT190PE,10,11,55004,ASHOKLEY,212,190.0,PE,1010000000212,None,0,0.0
101126102755005,ASHOKLEY 27 Oct 26 195 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT195CE,10,11,55005,ASHOKLEY,212,195.0,CE,1010000000212,None,0,0.0
101126102755006,ASHOKLEY 27 Oct 26 195 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT195PE,10,11,55006,ASHOKLEY,212,195.0,PE,1010000000212,None,0,0.0
101126102755007,ASHOKLEY 27 Oct 26 200 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT200CE,10,11,55007,ASHOKLEY,212,200.0,CE,1010000000212,None,0,0.0
101126102755008,ASHOKLEY 27 Oct 26 200 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT200PE,10,11,55008,ASHOKLEY,212,200.0,PE,1010000000212,None,0,0.0
101126102755009,ASHOKLEY 27 Oct 26 205 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT205CE,10,11,55009,ASHOKLEY,212,205.0,CE,1010000000212,None,0,0.0
101126102755010,ASHOKLEY 27 Oct 26 205 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT205PE,10,11,55010,ASHOKLEY,212,205.0,PE,1010000000212,None,0,0.0
101126102755011,ASHOKLEY 27 Oct 26 210 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT210CE,10,11,55011,ASHOKLEY,212,210.0,CE,1010000000212,None,0,0.0
101126102755012,ASHOKLEY 27 Oct 26 210 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT210PE,10,11,55012,ASHOKLEY,212,210.0,PE,1010000000212,None,0,0.0
101126102755013,ASHOKLEY 27 Oct 26 220 CE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT220CE,10,11,55013,ASHOKLEY,212,220.0,CE,1010000000212,None,0,0.0
101126102755018,ASHOKLEY 27 Oct 26 220 PE,15,5000,0.01,,0915-1540|1815-1915:,2026-08-21,1793095800,NSE:ASHOKLEY26OCT220PE,10,11,55018,ASHOKLEY,212,220.0,PE,1010000000212,None,0,0.0
101126082535224,ASIANPAINT 25 Aug 26 3380 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3380CE,10,11,35224,ASIANPAINT,236,3380.0,CE,1010000000236,None,0,0.0
101126082535225,ASIANPAINT 25 Aug 26 3380 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3380PE,10,11,35225,ASIANPAINT,236,3380.0,PE,1010000000236,None,0,0.0
101126082535226,ASIANPAINT 25 Aug 26 3420 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3420CE,10,11,35226,ASIANPAINT,236,3420.0,CE,1010000000236,None,0,0.0
101126082535227,ASIANPAINT 25 Aug 26 3420 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3420PE,10,11,35227,ASIANPAINT,236,3420.0,PE,1010000000236,None,0,0.0
101126082535228,ASIANPAINT 25 Aug 26 3880 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3880CE,10,11,35228,ASIANPAINT,236,3880.0,CE,1010000000236,None,0,0.0
101126082535229,ASIANPAINT 25 Aug 26 3880 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3880PE,10,11,35229,ASIANPAINT,236,3880.0,PE,1010000000236,None,0,0.0
101126082535230,ASIANPAINT 25 Aug 26 3920 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3920CE,10,11,35230,ASIANPAINT,236,3920.0,CE,1010000000236,None,0,0.0
101126082535231,ASIANPAINT 25 Aug 26 3920 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3920PE,10,11,35231,ASIANPAINT,236,3920.0,PE,1010000000236,None,0,0.0
101126082535508,ASIANPAINT 25 Aug 26 3400 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3400CE,10,11,35508,ASIANPAINT,236,3400.0,CE,1010000000236,None,0,0.0
101126082535509,ASIANPAINT 25 Aug 26 3400 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3400PE,10,11,35509,ASIANPAINT,236,3400.0,PE,1010000000236,None,0,0.0
101126082535580,ASIANPAINT 25 Aug 26 2020 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG2020CE,10,11,35580,ASIANPAINT,236,2020.0,CE,1010000000236,None,0,0.0
101126082535581,ASIANPAINT 25 Aug 26 2020 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG2020PE,10,11,35581,ASIANPAINT,236,2020.0,PE,1010000000236,None,0,0.0
101126082536266,ASIANPAINT 25 Aug 26 3460 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3460CE,10,11,36266,ASIANPAINT,236,3460.0,CE,1010000000236,None,0,0.0
101126082536267,ASIANPAINT 25 Aug 26 3460 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3460PE,10,11,36267,ASIANPAINT,236,3460.0,PE,1010000000236,None,0,0.0
101126082536269,ASIANPAINT 25 Aug 26 3960 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3960CE,10,11,36269,ASIANPAINT,236,3960.0,CE,1010000000236,None,0,0.0
101126082536270,ASIANPAINT 25 Aug 26 3960 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3960PE,10,11,36270,ASIANPAINT,236,3960.0,PE,1010000000236,None,0,0.0
101126082540488,ASIANPAINT 25 Aug 26 3500 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3500CE,10,11,40488,ASIANPAINT,236,3500.0,CE,1010000000236,None,0,0.0
101126082540489,ASIANPAINT 25 Aug 26 3500 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3500PE,10,11,40489,ASIANPAINT,236,3500.0,PE,1010000000236,None,0,0.0
101126082540490,ASIANPAINT 25 Aug 26 3540 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3540CE,10,11,40490,ASIANPAINT,236,3540.0,CE,1010000000236,None,0,0.0
101126082540495,ASIANPAINT 25 Aug 26 3540 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3540PE,10,11,40495,ASIANPAINT,236,3540.0,PE,1010000000236,None,0,0.0
101126082540496,ASIANPAINT 25 Aug 26 4000 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG4000CE,10,11,40496,ASIANPAINT,236,4000.0,CE,1010000000236,None,0,0.0
101126082540497,ASIANPAINT 25 Aug 26 4000 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG4000PE,10,11,40497,ASIANPAINT,236,4000.0,PE,1010000000236,None,0,0.0
101126082544739,ASIANPAINT 25 Aug 26 1520 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG1520CE,10,11,44739,ASIANPAINT,236,1520.0,CE,1010000000236,None,0,0.0
101126082544740,ASIANPAINT 25 Aug 26 1520 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG1520PE,10,11,44740,ASIANPAINT,236,1520.0,PE,1010000000236,None,0,0.0
101126082547642,ASIANPAINT 25 Aug 26 3680 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3680CE,10,11,47642,ASIANPAINT,236,3680.0,CE,1010000000236,None,0,0.0
101126082547643,ASIANPAINT 25 Aug 26 3680 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG3680PE,10,11,47643,ASIANPAINT,236,3680.0,PE,1010000000236,None,0,0.0
101126082552971,ASIANPAINT 25 Aug 26 1480 CE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG1480CE,10,11,52971,ASIANPAINT,236,1480.0,CE,1010000000236,None,0,0.0
101126082552972,ASIANPAINT 25 Aug 26 1480 PE,15,250,0.05,,0915-1540|1815-1915:,2026-08-21,1787652600,NSE:ASIANPAINT26AUG1480PE,10,11,52972,ASIANPAINT,236,1480.0,PE,1010000000236,None,0,0.0
